1,0,1,47,28,66,42,17,0
0,0,1,48,41,82,45,14,0.01
0,0,1,62,42,96,82,24,0.11
0,0,1,58,48,72,47,15,0.06
0,1,1,49,35,100,53,16,0.75
1,0,0,57,38,100,57,21,1.02
0,0,0,50,31,74,44,22,0
0,0,1,38,24,56,35,16,0
0,1,1,51,37,86,44,10,0
1,0,0,33,15,69,38,20,0
0,0,1,27,13,61,32,16,0
0,0,1,40,27,56,44,16,0
0,1,1,53,35,64,38,14,0
1,0,1,41,31,70,34,14,0
0,0,1,47,33,75,45,14,0
0,0,1,48,37,70,45,14,0.07
0,0,1,45,41,100,86,30,1.38
0,1,1,50,28,100,46,25,0.09
1,0,1,53,36,93,77,17,0.19
0,0,1,54,24,77,35,22,0
0,0,1,37,20,69,44,16,0
0,1,1,36,24,63,31,18,0
1,0,1,53,34,100,82,17,0.37
0,0,1,53,42,92,53,14,0
0,0,1,44,36,59,49,16,0
0,0,1,40,33,100,59,13,0.18
0,1,1,59,40,100,53,25,0.47
1,0,1,0,0,0,0,0,0
0,0,1,55,54,41,37,13,0
0,0,1,62,48,71,41,20,0.03
0,0,1,50,35,65,52,16,0
0,1,1,44,30,58,33,16,0
1,0,1,51,33,61,35,16,0
0,0,1,49,38,55,39,16,0
0,0,1,38,31,92,35,13,0.01
0,0,1,46,31,92,31,15,0.01
0,1,1,45,34,76,39,15,0
1,0,1,44,28,58,30,18,0
0,0,1,47,36,70,23,20,0.02
0,0,1,46,39,92,62,10,0.01
0,0,1,44,36,96,60,12,0.19
0,1,1,50,41,96,31,16,0.03
1,0,1,46,32,71,38,16,0
0,0,1,57,43,76,32,16,0
0,0,1,58,46,80,33,21,0
0,1,1,46,36,100,42,21,0.6
1,0,1,59,36,64,35,14,0
0,0,1,50,40,48,31,21,0
0,0,1,42,38,100,45,15,0.37
0,0,1,41,37,100,79,10,0.13
0,1,1,42,33,92,75,18,0.16
1,0,1,44,28,59,26,17,0
0,0,1,44,25,54,27,14,0
0,0,1,62,37,70,29,16,0
0,0,1,71,53,77,47,17,0
0,1,1,64,37,70,27,18,0.02
1,0,1,71,47,54,26,13,0
0,0,1,74,54,86,46,14,0.04
0,0,1,70,50,60,12,17,0
0,0,1,52,43,92,66,13,0
0,1,1,51,43,100,74,10,0.03
1,0,1,74,55,86,45,12,0
0,0,1,73,55,93,61,10,0
0,0,1,67,57,100,73,10,0
0,0,1,78,56,100,54,12,0
0,1,1,76,58,78,36,14,0
1,0,1,54,34,77,21,23,0
0,0,1,51,30,28,11,14,0
0,0,1,67,44,60,23,17,0.02
0,0,1,61,43,63,41,18,0
0,1,1,57,40,60,22,14,0.11
1,0,1,57,40,93,22,17,0.04
0,0,1,64,40,45,14,15,0
0,0,1,68,47,41,17,17,0
0,1,1,58,42,53,28,15,0
1,0,1,64,49,44,17,23,0
0,0,1,60,45,61,26,16,0.01
0,0,1,53,43,70,35,12,0.01
0,0,1,61,43,70,30,13,0
0,1,1,65,43,58,21,12,0
1,0,1,88,65,68,40,15,0
0,0,1,78,61,61,17,14,0
0,0,1,62,49,77,32,13,0.01
0,0,1,70,47,86,36,13,0.04
0,1,1,71,54,93,39,14,0
1,0,1,54,42,100,71,16,0.22
0,0,1,59,41,76,30,17,0
0,0,1,62,43,70,29,12,0.01
0,0,1,61,45,100,52,10,0.03
0,1,1,56,41,100,39,18,0.04
1,0,1,62,43,71,23,13,0
0,0,1,68,51,100,63,13,0.62
0,0,1,53,50,96,83,13,0.08
0,0,1,58,50,100,86,8,0.47
0,1,1,73,54,100,68,10,0.1
1,0,1,65,52,69,51,10,0.01
0,0,1,66,55,93,67,15,0.04
0,0,1,69,57,100,78,10,0.33
0,0,1,64,52,100,36,13,0.19
0,1,1,68,49,61,22,16,0
1,0,1,70,63,84,63,14,0.01
0,0,1,65,61,100,84,10,0.54
0,0,1,78,61,100,57,9,0.09
0,0,1,72,53,67,31,15,0
0,1,1,72,54,67,31,12,0
1,0,2,62,57,100,67,17,1.4
0,0,1,70,60,100,78,13,0.23
0,0,1,75,64,100,73,12,0.03
0,0,1,66,62,100,93,7,0.95
0,1,1,75,60,100,79,9,0.01
1,0,1,89,68,90,55,12,0.21
0,0,1,76,68,93,64,9,0.01
0,0,1,79,66,84,36,12,0
0,1,1,74,62,93,49,15,0.25
1,0,1,63,54,93,60,16,0.18
0,0,1,64,51,83,56,12,0.01
0,0,1,72,54,86,44,9,0.01
0,0,1,78,58,93,38,9,0.01
0,1,1,81,60,84,30,12,0
1,0,1,77,64,87,38,14,0
0,0,1,72,65,100,78,13,1.02
0,0,1,69,64,100,76,14,0.34
0,0,1,77,62,93,54,15,0
0,1,1,80,60,84,38,10,0
1,0,1,72,57,86,59,9,0
0,0,1,77,63,84,69,9,0
0,0,1,94,70,90,46,12,0
0,0,1,94,79,69,39,13,0
0,1,1,90,70,100,47,14,0.35
1,0,1,74,62,93,64,10,0.15
0,0,1,72,58,67,38,16,0
0,0,1,81,72,65,30,15,0
0,0,1,88,68,57,34,12,0
0,1,1,93,68,97,41,12,0.21
1,0,1,88,72,53,31,9,0
0,1,1,89,71,61,34,14,0
1,0,0,95,77,69,21,10,0
0,1,1,93,72,73,28,10,0
1,0,1,86,73,57,34,10,0
0,0,1,87,69,73,30,12,0
0,0,1,85,71,79,40,10,0
0,0,1,89,70,78,34,10,0
0,1,1,89,74,71,42,9,0
1,0,1,91,70,93,43,9,0
0,0,1,96,74,64,36,14,0
0,0,1,100,73,100,39,13,1.76
0,0,1,76,68,93,64,17,0.02
0,1,1,72,61,100,73,18,0.58
1,0,1,86,71,93,57,10,0.15
0,0,1,91,74,87,38,14,0
0,0,1,85,67,56,34,14,0
0,0,1,88,68,100,53,21,0.6
0,1,1,87,71,93,51,12,0
1,0,1,81,68,90,62,10,0
0,0,1,80,70,84,54,10,0
0,0,1,78,70,100,79,9,0.64
0,0,1,87,70,97,46,12,0
0,1,1,89,75,87,55,9,0
1,0,1,86,72,100,40,14,0.01
0,0,0,83,68,70,45,8,0
0,0,1,86,73,94,51,8,0
0,0,0,88,73,94,51,13,0
0,1,0,80,70,100,74,12,0.24
1,0,1,86,69,73,34,12,0
0,0,0,79,72,87,54,9,0.01
0,0,1,82,67,100,67,10,0.57
0,0,0,85,66,100,37,12,0
0,1,1,88,65,93,43,12,0.15
1,0,0,78,65,78,47,7,0
0,0,0,82,66,78,36,8,0
0,0,1,82,68,87,45,9,0.01
0,0,1,85,69,84,40,9,0
0,1,1,87,69,79,34,8,0
1,0,1,81,70,94,62,12,0.61
0,0,0,87,73,93,37,14,0.14
0,0,0,79,67,68,35,14,0
0,0,0,82,61,72,24,10,0
0,1,1,91,69,68,27,14,0
1,0,1,80,70,100,79,10,0.13
0,0,1,80,71,100,62,12,0.07
0,0,1,80,69,90,62,9,0
0,1,1,87,71,90,55,10,0
1,0,1,72,58,78,35,14,0
0,0,0,73,54,71,29,9,0
0,0,0,80,59,75,33,9,0
0,0,0,81,63,78,42,9,0
0,1,1,80,64,84,39,10,0
1,0,1,78,57,77,33,8,0
0,0,1,75,67,97,79,22,1.54
0,0,1,70,57,100,33,12,0.01
0,0,1,69,54,78,57,12,0
0,1,1,75,60,84,47,10,0
1,0,1,67,53,71,34,12,0
0,0,0,72,54,67,41,15,0
0,0,1,77,63,78,60,12,0.01
0,0,1,75,63,93,57,10,0.06
0,1,1,69,60,100,78,10,1.96
1,0,1,70,52,77,44,15,0
0,0,1,69,62,100,56,10,0.38
0,0,1,73,63,100,84,6,0
0,0,1,74,66,97,79,8,0.01
0,1,1,78,61,93,42,8,0
1,0,1,55,44,93,59,8,0
0,0,0,58,50,93,71,13,0.03
0,0,1,66,53,100,50,15,0.25
0,0,1,59,47,71,33,14,0
0,1,1,56,42,71,42,16,0
1,0,1,71,59,93,66,13,0.2
0,0,1,59,48,75,43,18,0
0,0,1,61,44,76,44,8,0
0,0,1,65,50,86,56,13,0.01
0,1,1,66,61,100,84,13,0.89
1,0,1,66,49,77,37,13,0
0,0,1,65,54,75,52,8,0.03
0,0,1,59,56,93,75,10,0.01
0,0,1,62,55,86,72,8,0
0,1,1,65,57,86,67,6,0
1,0,1,50,44,89,56,13,0.01
0,0,1,51,43,76,56,14,0
0,1,1,53,42,71,42,16,0
1,0,1,45,35,59,41,13,0
0,0,1,42,31,59,34,12,0
0,0,1,41,31,100,44,22,1.12
0,0,1,48,32,92,39,16,0.06
0,1,1,53,36,62,32,16,0
1,0,1,66,48,100,67,15,0
0,0,1,62,40,90,53,13,0.09
0,0,1,47,37,64,45,15,0
0,0,1,45,35,64,45,13,0
0,1,1,46,38,70,42,13,0
1,0,1,47,37,82,65,14,0
0,0,1,51,40,79,46,9,0
0,1,1,53,40,70,42,10,0
1,1,0,56,43,86,54,12,0.01
1,0,0,48,36,56,31,15,0
0,0,1,42,34,100,39,13,0.53
0,0,1,41,34,85,48,14,0
0,0,1,43,34,61,43,15,0
0,1,1,46,38,76,45,18,0
1,0,1,60,49,93,51,12,0
0,0,1,62,47,100,67,8,0.07
0,0,1,58,35,86,40,18,0.01
0,0,1,40,29,58,37,15,0
0,1,1,46,35,100,56,12,0.14
1,0,1,59,44,100,87,12,0.03
0,0,1,58,41,93,49,15,0.06
0,0,1,43,36,59,43,10,0
0,0,1,46,36,70,40,12,0
0,1,1,48,37,64,34,16,0
1,0,1,43,40,100,89,18,0.29
0,0,1,54,43,100,65,18,0.51
0,0,1,47,39,67,42,18,0
0,0,1,47,35,83,51,15,0.02
0,1,1,56,36,96,59,24,0.7
1,1,1,40,33,100,47,12,0.07
1,0,0,39,28,96,63,30,0.99
0,0,1,39,30,100,61,29,0.62
0,1,1,37,30,69,52,17,0
1,1,1,38,28,63,48,15,0
1,0,1,33,22,57,39,15,0
0,0,1,32,24,68,43,13,0
0,1,1,37,30,63,48,18,0
1,0,1,45,37,64,36,16,0
0,0,1,48,35,70,48,17,0
0,0,1,49,39,76,54,14,0
0,0,0,47,40,62,34,15,0
0,1,1,46,37,100,48,10,0.55
1,0,1,56,38,100,46,14,0.09
0,0,0,38,35,89,54,13,0.12
0,0,0,37,32,96,70,16,0.69
0,0,1,43,35,82,49,13,0
0,1,1,35,25,61,31,14,0
1,0,1,27,13,58,28,20,0.01
0,0,1,20,11,53,31,17,0
0,0,1,22,12,61,31,20,0
0,1,1,24,13,84,39,15,0.07
1,0,1,36,29,96,42,13,0.22
0,0,1,49,36,93,70,10,0.06
0,0,1,59,39,100,77,15,0.04
0,0,1,61,30,93,32,26,0.9
0,1,1,31,24,60,31,15,0
1,0,1,30,23,69,39,17,0
0,0,1,32,28,85,50,13,0.02
0,0,1,39,29,92,31,15,0
0,0,1,32,26,59,29,10,0
0,1,1,34,27,92,63,25,1.15
1,0,1,45,34,100,47,10,0.49
0,0,0,44,36,83,45,17,0
0,0,0,44,33,82,40,12,0.03
0,0,0,46,33,89,37,13,0.01
0,1,0,55,37,76,41,16,0
1,0,1,49,33,89,38,18,0.15
0,0,0,38,25,54,36,22,0
0,0,1,34,24,60,38,21,0
0,1,1,38,25,70,48,16,0
1,0,1,45,32,69,45,12,0
0,0,1,44,35,92,57,20,0.14
0,0,1,47,36,100,65,24,1.56
0,0,1,51,39,70,46,12,0.01
0,1,1,45,36,75,45,15,0
1,0,1,42,27,63,40,18,0
0,0,1,49,31,63,37,15,0
0,0,1,42,38,82,55,30,0
0,0,0,38,33,96,59,26,0.19
0,1,0,42,31,100,51,17,0.56
1,0,1,54,40,93,68,16,0
0,0,0,57,43,96,65,20,0.79
0,0,1,52,38,76,31,17,0
0,0,0,41,29,59,23,21,0
0,1,1,47,30,57,35,16,0
1,0,1,35,28,100,35,17,0.6
0,0,1,43,33,96,59,23,0.36
0,0,1,45,32,64,28,20,0.01
0,0,1,40,30,78,30,14,0.01
0,1,1,41,28,58,37,17,0
1,0,1,40,36,92,50,24,0.17
0,0,1,53,37,76,32,13,0
0,0,0,53,36,60,26,16,0
0,1,1,51,37,70,42,13,0.01
1,0,1,62,37,93,30,20,0.01
0,0,1,43,33,43,22,18,0
0,0,1,46,33,41,20,15,0
0,0,1,53,33,53,26,13,0
0,1,1,64,41,57,16,17,0
1,0,1,73,51,77,27,16,0
0,0,0,82,51,89,16,17,0.01
0,0,1,74,55,86,44,16,0.49
0,0,1,60,47,93,60,15,0.01
0,1,1,47,41,93,71,23,0.63
1,0,1,59,44,71,30,14,0
0,0,1,63,47,80,60,18,0
0,0,1,71,55,78,28,12,0.02
0,0,1,59,51,100,40,17,0.01
0,1,1,71,55,93,66,16,0.05
1,0,1,55,41,67,38,21,0
0,0,1,53,41,76,62,20,0
0,0,1,69,44,83,45,12,0
0,0,1,66,46,77,18,16,0
0,1,1,67,50,45,18,13,0
1,0,0,57,52,77,61,13,0.04
0,0,0,68,51,89,18,10,0
0,0,1,69,47,71,27,16,0
0,0,1,72,49,80,27,9,0
0,1,1,66,49,80,34,17,0
1,0,1,69,46,86,52,12,0
0,0,0,74,52,83,53,10,0
0,0,0,63,55,97,78,12,3.02
0,0,1,68,54,93,67,9,0.5
0,1,1,79,59,80,42,10,0.01
1,0,1,58,45,58,29,15,0
0,0,0,61,42,70,19,10,0
0,0,1,69,54,73,38,22,0
0,0,1,79,62,78,32,13,0
0,1,1,72,58,51,29,17,0
1,0,1,79,58,100,64,10,0
0,0,0,86,68,84,55,13,0
0,0,0,78,59,90,68,16,0
0,0,1,80,64,100,67,12,1.81
0,1,1,65,45,100,76,15,0.3
1,0,1,68,56,100,43,10,0.52
0,0,1,82,58,100,58,10,0
0,0,1,90,72,73,38,10,0
0,1,1,90,75,69,35,10,0
1,0,1,78,66,97,45,12,0.87
0,0,1,75,57,57,29,13,0
0,0,1,74,58,78,36,10,0
0,0,1,70,59,97,47,13,0.13
0,1,1,63,59,100,90,20,4.16
1,0,1,70,62,100,68,14,1.38
0,0,1,80,64,100,58,16,0.09
0,0,1,76,65,70,38,16,0
0,0,1,69,55,93,55,20,1.26
0,1,1,72,53,93,53,18,0.38
1,0,1,84,69,84,51,10,0.01
0,0,1,84,64,93,51,12,0.19
0,0,1,77,59,93,31,13,0.01
0,0,1,80,62,67,45,12,0
0,1,2,82,64,63,42,10,0
1,0,1,92,74,87,40,13,0
0,0,1,91,73,73,44,14,0.01
0,0,1,85,74,82,51,12,0.05
0,0,1,86,73,93,57,13,0.24
0,1,1,85,73,93,55,12,0.01
1,0,1,77,72,93,82,14,0.84
0,0,1,82,72,94,74,12,0.08
0,1,1,83,73,100,74,12,0.53
1,1,0,90,76,87,51,13,0
1,0,1,89,73,87,46,13,0.22
0,0,1,88,74,88,53,15,0.23
0,0,1,85,75,87,59,13,0.01
0,0,1,84,76,85,47,10,0.01
0,1,1,77,68,93,54,18,0.25
1,0,1,94,78,79,44,9,0
0,0,0,94,77,71,36,14,0
0,0,0,97,79,71,34,9,0
0,0,0,98,81,65,38,9,0
0,1,1,96,83,74,46,15,0
1,0,1,86,75,94,65,12,0.06
0,0,0,87,73,94,55,14,0.31
0,0,0,83,68,79,45,14,0
0,0,1,68,64,73,52,17,0.01
0,1,1,83,65,78,40,13,0
1,0,1,85,69,97,34,14,0.01
0,0,0,83,67,63,39,10,0
0,0,0,83,67,68,39,8,0
0,0,1,76,66,97,60,10,0.65
0,1,1,83,67,97,40,13,0
1,0,0,78,62,67,29,10,0
0,0,0,82,64,73,35,9,0
0,0,0,80,70,79,51,13,0.01
0,0,0,81,70,97,74,10,0.46
0,1,1,85,74,94,65,16,0.05
1,0,0,82,70,90,49,8,0.05
0,0,0,77,68,97,69,12,0.85
0,0,0,74,61,87,41,15,0
0,0,0,78,59,72,31,10,0
0,1,1,82,64,73,30,8,0
1,0,1,79,66,79,48,9,0.01
0,0,1,88,68,84,37,9,0
0,0,0,90,72,73,34,8,0
0,0,1,78,71,93,74,10,0.25
0,1,1,82,71,84,33,13,0
1,0,0,84,68,93,46,14,0.04
0,0,0,87,71,90,48,12,0.01
0,0,1,86,71,93,58,9,0.43
0,0,1,80,71,93,62,12,0.01
0,1,1,85,70,84,48,13,0
1,0,1,82,68,93,40,12,0.03
0,0,1,82,65,73,35,12,0
0,0,1,80,64,68,27,13,0
0,1,0,72,57,57,27,12,0
1,0,1,73,57,68,34,12,0
0,0,0,87,68,84,57,12,0.01
0,0,1,96,77,79,49,12,0
0,0,0,87,70,97,61,15,1.6
0,1,0,77,59,93,47,14,0.06
1,0,0,73,56,78,44,14,0.03
0,0,1,65,50,61,36,17,0
0,0,0,72,51,69,33,9,0
0,0,1,78,55,72,31,8,0
0,1,1,79,60,78,42,9,0
1,0,1,66,50,71,37,12,0
0,0,1,73,47,76,31,12,0
0,0,1,73,52,71,33,7,0
0,0,1,71,58,80,57,10,0
0,1,0,69,57,80,52,10,0
1,0,1,75,56,86,38,12,0
0,0,1,82,59,72,34,10,0
0,0,1,83,64,68,43,13,0
0,0,1,78,63,78,36,7,0
0,1,1,86,66,84,45,9,0.01
1,0,1,76,60,90,64,15,0.25
0,0,1,67,54,71,39,13,0
0,0,1,62,53,72,47,18,0
0,0,1,65,54,77,62,16,0.01
0,1,1,68,60,90,52,17,0.02
1,0,1,66,52,83,48,8,0
0,0,1,72,53,89,44,8,0
0,0,1,67,56,86,63,8,0
0,0,1,73,61,90,57,9,0.02
0,1,1,68,55,81,37,15,0
1,0,1,66,50,62,29,10,0
0,0,1,67,51,67,47,12,0
0,0,1,55,45,66,44,14,0
0,0,1,54,41,70,29,15,0
0,1,0,53,40,70,32,15,0
1,0,0,61,43,62,31,13,0
0,0,0,56,44,54,38,10,0
0,0,0,60,47,72,50,9,0
0,0,1,66,53,90,67,13,0.06
0,1,1,70,59,87,51,23,0.13
1,0,1,46,35,47,27,15,0
0,0,0,55,41,67,45,10,0
0,0,0,61,49,80,49,9,0
0,0,0,64,44,84,49,15,0.13
0,1,1,50,40,65,34,16,0
1,0,1,53,43,49,35,16,0
0,0,0,52,31,75,37,16,0.03
0,0,0,39,29,58,27,14,0
0,0,1,52,33,51,19,17,0
0,1,1,57,44,41,24,13,0
1,0,1,65,51,93,26,20,0.22
0,0,1,51,36,48,36,20,0
0,0,0,44,32,56,24,15,0
0,0,1,52,35,66,44,10,0
0,1,0,57,51,89,63,12,0.07
1,0,0,35,23,50,35,15,0
0,0,0,47,33,92,37,12,0.51
0,1,0,62,35,93,52,20,1.98
1,1,0,39,29,53,38,13,0
1,0,0,49,41,82,53,8,0
0,0,1,53,38,86,46,8,0
0,0,1,52,41,73,54,8,0
0,0,1,60,48,93,72,9,0.01
0,1,1,62,37,90,77,15,0.73
1,0,1,39,31,92,79,22,0.3
0,0,0,37,30,89,58,14,0.23
0,0,0,33,27,55,41,15,0
0,0,1,30,23,57,37,16,0
0,1,1,35,23,47,38,18,0
1,0,1,33,25,56,35,17,0
0,0,1,32,24,85,42,13,0.19
0,0,0,37,23,81,47,14,0
0,0,1,47,30,63,41,15,0
0,1,1,53,41,68,41,16,0
1,0,1,64,42,93,67,17,0.51
0,1,0,42,26,72,40,18,0.01
1,0,0,36,30,64,51,14,0.01
0,1,0,40,31,61,40,12,0
1,0,0,45,23,76,43,15,0
0,1,0,32,21,63,38,17,0.01
